user_id,m3_retained
kaid_564238036086096318281113,0
kaid_569213933828332128728381,1
kaid_574316622961545549551811,0
kaid_563624681796900107190741,0
kaid_571578153190365234311157,0
kaid_569198184190712015645206,0
kaid_565959522129463307110207,0
kaid_567739232753932793477334,0
kaid_571542678149708414832298,1
kaid_573099986246703603392122,0
kaid_564897187271080377275306,0
kaid_571872053870861270904938,0
kaid_567650834307351886766726,0
kaid_566461077176815802844816,0
kaid_731292430240815290271779,0
kaid_741378185667310255389143,0
kaid_735835803852912530935348,0
kaid_736633393886189545228305,0
kaid_733441083584728200081060,0
kaid_738075982217401240555939,0
kaid_736804244324284014138076,0
kaid_741940073667720050198935,0
kaid_728417950080116742604550,0
kaid_732825629191575575126973,0
kaid_728183690638161727533054,0
kaid_742040448736467441904553,0
kaid_73437725688514534263696,0
kaid_736519667893150811375309,0
kaid_736304141655615183860199,0
kaid_740669727356851519235764,0
kaid_732377717392189960345642,0
kaid_739028017314666987705628,0
kaid_735570938758027813472722,0
kaid_730514500735308025406322,0
kaid_733358352758752313777197,0
kaid_1132339490671475335658186,0
kaid_1132139035191648255156599,0
kaid_1128708216918347209618537,0
kaid_1126785338133782949823829,1
kaid_1128513028893864328013384,0
kaid_1131170353774704793395621,0
kaid_1125229563460717071660308,0
kaid_1134785896635505470971054,0
kaid_1127454976803076540958768,0
kaid_1130528981254825084742846,1
kaid_1129388169602117931739364,1
kaid_462108327451443265781359,0
kaid_468336462731305481302953,0
kaid_463584790881129620150387,0
kaid_476410306710213068948269,0
kaid_474190107846643498826577,1
kaid_476503605712512201481789,1
kaid_463415147120252787127821,0
kaid_471734384732432223360655,1
kaid_465490092495741041891773,0
kaid_467853583868515229458075,0
kaid_469262627878250621761648,0
kaid_476792195457087835265277,1
kaid_466808475375257129736862,0
kaid_462570452979424666693674,0
kaid_466089137283495122352859,0
kaid_477772877664975727391934,0
kaid_476890248183689196496774,0
kaid_476915865977977197493934,0
kaid_793571618720236306022656,1
kaid_78761940036394670599290,0
kaid_789827853484011412466953,0
kaid_786231533568946981403541,1
kaid_79320470409828171154437,0
kaid_792960497328494708495101,0
kaid_791683642881908231204585,1
kaid_789063060666693808186458,0
kaid_786256765714711865044610,0
kaid_789952301295871493876826,0
kaid_796177453008587010973013,0
kaid_783862199235470947094536,0
kaid_785232920997546205196000,0
kaid_793243285242981310601127,1
kaid_789820165379426927862049,0
kaid_791896635327325376424860,0
kaid_795912063677977467171834,0
kaid_793263911364197875172360,0
kaid_791442631308069075952892,0
kaid_784589345738007909964047,1
kaid_793352895347929769845571,0
kaid_241404141266758314796277,0
kaid_248276690095390000702108,0
kaid_248112811268794114271022,0
kaid_240352890569772327423549,0
kaid_245369655633370288911154,0
kaid_245432875582802530943405,0
kaid_249024649611377194802705,0
kaid_248883702770571912324,0
kaid_251259920652919220974446,1
kaid_246160410965986878910338,0
kaid_148138609766017464799959,0
kaid_14784670121180442212956,1
kaid_138924190377434300016136,0
kaid_136750591026468753631268,0
kaid_139213520619969327496377,0
kaid_139838543192681420382980,0
kaid_146441499540299494158703,0
kaid_14367878346696690221490,0
kaid_147170045077430551569510,0
kaid_137576602821435432802209,0
kaid_147914304076888660966341,1
kaid_496356776364634335008810,0
kaid_496960215187326137898349,0
kaid_500467627803271567993265,1
kaid_505823998842470140274961,0
kaid_501261229138699424255976,0
kaid_497579266430491518804388,1
kaid_499823069990530844050565,1
kaid_503051716195460354404827,0
kaid_501278359643068062285947,0
kaid_500799963110380410776951,0
kaid_496915531235103136904773,0
kaid_502725112126708949232217,0
kaid_499876102150904135652003,0
kaid_633661365310132883733329,0
kaid_641731998291753264688677,0
kaid_639360294623792143296475,0
kaid_641893951375235890903186,0
kaid_641265728549603723475233,0
kaid_636004654674761623925068,0
kaid_632872008336091031653602,0
kaid_636807780012176881637764,0
kaid_632864670478842425042402,0
kaid_632367780988745228961089,0
kaid_575466897576854646409958,1
kaid_579754458276208263775258,1
kaid_584034465437618949759166,0
kaid_582489148045809416245237,0
kaid_578560819553839796880212,0
kaid_584734349323158917804161,0
kaid_582611117068465821230652,0
kaid_577146665239339042552775,0
kaid_582387811412117580962704,0
kaid_578934731792080183657284,1
kaid_585811871975780750347229,0
kaid_936725628556145944389829,0
kaid_944155582267748964771986,0
kaid_936628937493078782667949,0
kaid_938067973740586289740864,0
kaid_934064486168650136840133,0
kaid_940690037345907303749899,1
kaid_936938264687049632525944,0
kaid_933935827799903720203610,1
kaid_941494863478265585601671,0
kaid_940292284417237397708960,0
kaid_940799362357261270125418,0
kaid_933356399641217288960777,0
kaid_941631042333742976519798,1
kaid_939415673327860848153950,0
kaid_939478650763392740708665,0
kaid_937791129916431818892095,1
kaid_944079299579104835106575,0
kaid_386714352994365572163020,0
kaid_387487894438881210105431,0
kaid_382691050459223346272646,0
kaid_388399955235048327955335,0
kaid_379248784336595164578174,0
kaid_387343131964549810258607,0
kaid_382499113238125544042998,1
kaid_38914830791377807607524,0
kaid_363962720567119696592272,0
kaid_354188826198232219330905,0
kaid_3594473517522044435546,0
kaid_35383718159653029078912,0
kaid_3552167394491339656870,0
kaid_363756510804560859442361,0
kaid_357646753078588249543774,1
kaid_669069099430787592407782,0
kaid_66644825351763240150158,0
kaid_661084608305732815676128,0
kaid_668440395688614135856091,0
kaid_66846415689667866924352,0
kaid_65801745912290530041474,0
kaid_66080670150264242165500,0
kaid_664622129868655670852678,0
kaid_663252204214204250140238,0
kaid_861153637277159967691162,0
kaid_856074459020612951797538,0
kaid_863893560998232571966654,0
kaid_858832304086223183162476,0
kaid_863630398393558351393537,0
kaid_857400734536713630663297,0
kaid_859108145572302339523599,0
kaid_85637615742051334398283,0
kaid_859959072419909136955244,0
kaid_862617397487050993420252,0
kaid_860929606091186780594505,0
kaid_857758815821855102943099,0
kaid_600524850951956916860581,1
kaid_600890814088940169118505,0
kaid_600217315880078730359629,0
kaid_592455923080443329647998,0
kaid_592570888384037587474150,0
kaid_595232407607143237177496,0
kaid_599563060412151916663834,0
kaid_60012839260988410373551,0
kaid_59007663312616362247369,0
kaid_596466889422610977018958,0
kaid_598753088123493300828787,0
kaid_59690858156603334666295,0
kaid_596310611945356393806743,0
kaid_59785653912720330644526,1
kaid_6870643732609516300525,0
kaid_688702019477268675311709,0
kaid_687990388586987794456217,1
kaid_685379043276086903845619,1
kaid_694962131032474011739123,0
kaid_694742340396024590596147,0
kaid_690066656708275790551443,0
kaid_69484846963694905293726,0
kaid_685119765356907263599756,0
kaid_693610796664113465216508,0
kaid_684405299029989906895024,1
kaid_884615665836316873435655,0
kaid_883434444559625072393871,0
kaid_884381353842731882643886,0
kaid_881448063010238811590214,0
kaid_883273987077926381491215,0
kaid_888974253571397889069215,0
kaid_885481009492500785444265,0
kaid_883870022601213075047591,0
kaid_881857614108958185195640,0
kaid_88131555187651800819252,0
kaid_885146071771263872415024,0
kaid_880662480624762504639521,0
kaid_882028370747490782619225,0
kaid_391918882006345928440881,0
kaid_401729948038227209106072,0
kaid_397135428125783108965518,0
kaid_39722691599760011369963,0
kaid_399355721051938834521977,1
kaid_395255068692599150225591,0
kaid_395234887291564089887674,0
kaid_400224563219972704755690,1
kaid_394330495966454895243065,0
kaid_397868961237566370610934,0
kaid_39351626347883393279897,0
kaid_114649052687872966562567,0
kaid_113748143541711076920401,0
kaid_1145488420946258646863223,0
kaid_1139344546775568528004463,0
kaid_1145703200171210503419649,0
kaid_114654047184812795754274,0
kaid_1135806286539741974818139,0
kaid_1135596997714736906024670,0
kaid_904118856456426817110106,0
kaid_894342902472001223147200,0
kaid_894332890174168150334806,0
kaid_893390158899943247621853,0
kaid_898189976071024221254134,0
kaid_898120408064226353800897,0
kaid_897637555636710002432369,1
kaid_902372125391785617154389,0
kaid_89584753301354346107657,0
kaid_898851805033081984570502,0
kaid_90349061517916809684524,0
kaid_904497813161741142150039,0
kaid_349401291207080497522352,0
kaid_344308950969313847161469,0
kaid_352999545829481187818742,0
kaid_348417739889873058561064,0
kaid_345297512941801477376797,0
kaid_342348075992971788217535,0
kaid_343545649679948739385574,0
kaid_343752827012259502541318,0
kaid_34424660728774444163662,0
kaid_348096833658630030066627,0
kaid_345522709364774475086669,0
kaid_350769785330735004793895,0
kaid_346327377070252703302451,0
kaid_346483469056873346467639,0
kaid_344406787833267338848634,1
kaid_344294839575793033914949,0
kaid_537039827070537035700304,0
kaid_542020191390482014184085,0
kaid_543136637624086966998595,0
kaid_537439311400412367630528,0
kaid_541756087571599275135362,0
kaid_538253808728059358083598,0
kaid_536073131901048813785788,1
kaid_536292840926404108268430,0
kaid_537161834028645667593641,0
kaid_540942318376432417416970,1
kaid_546700609811795330846969,1
kaid_544279968170957506160093,0
kaid_535309324957525984843365,0
kaid_537510021954447030002341,0
kaid_967147556572445719325396,0
kaid_965038212811983834082277,0
kaid_96688021268704922654657,0
kaid_96863055175001435031560,1
kaid_963444620436636167104827,0
kaid_965430442067583637880488,0
kaid_966630560802048337301105,0
kaid_970192366217479196902697,0
kaid_965018548595094477677400,0
kaid_964429156214012163196065,0
kaid_97333686127381959842705,0
kaid_849594526891463174601907,0
kaid_85100034414663746800703,0
kaid_851648467209863164562460,1
kaid_841958698430313870623815,0
kaid_840421722120902787178677,0
kaid_843617413871705018985743,0
kaid_847595946426583394636034,0
kaid_848673350034769969097628,0
kaid_846775775294743888276609,0
kaid_85081245178565965802502,0
kaid_849471724883324601702400,0
kaid_840979773929617790790541,0
kaid_84501769284249484890484,0
kaid_850649009953730031118892,0
kaid_851687059738552655645705,1
kaid_845582730760513374630874,0
kaid_852271997152039788763272,0
kaid_992404658436612076865316,0
kaid_993051944594783343769793,0
kaid_995539647819944532705453,0
kaid_999691381716751955210901,0
kaid_994600089345560455585829,0
kaid_992357705483821379312108,0
kaid_999107787448828532845130,0
kaid_999594163142650997189049,0
kaid_993314970247894831239061,0
kaid_644107109332560740661496,0
kaid_648967305600339208410535,0
kaid_650524415779811855985496,0
kaid_649144991605385885015770,0
kaid_643180603167346865904980,0
kaid_653805927889215449746236,0
kaid_643584025623861947492420,0
kaid_652981947860505824353337,0
kaid_648633797870388248067788,0
kaid_649997849309649395475592,0
kaid_654916882385661706756252,0
kaid_647898205305547332166518,0
kaid_648884819080244050599559,0
kaid_647379181627499858386239,0
kaid_6546614327146251551579,0
kaid_807398737645401664628225,0
kaid_803211764158572684951312,0
kaid_804230426626874792861276,0
kaid_800628221207663824619938,0
kaid_807667990511940188011097,0
kaid_805302338847736295295458,0
kaid_79959614587108507164624,0
kaid_801674711040510990668714,0
kaid_803561505494500135095291,0
kaid_801527324565547415584517,0
kaid_802925368438974192800049,0
kaid_807326659635456561876072,0
kaid_80230420747632233709518,0
kaid_801614891122280495564143,0
kaid_798806119170872592583795,0
kaid_801840219563889960623599,0
kaid_838953983334099548016336,0
kaid_836926728873217865915982,0
kaid_826490022236927910497329,1
kaid_834548300233273202666337,0
kaid_839391848198077164197011,0
kaid_831093428700186881642554,0
kaid_827049342922512652845377,0
kaid_830280400299809896369546,1
kaid_826231243401218994536338,0
kaid_832585842419581333138598,0
kaid_835754130963618541488567,0
kaid_839265447604484813632722,0
kaid_827245547524691273765968,0
kaid_828897685390968652375349,0
kaid_82692563209889562492398,0
kaid_835391946802959772705104,1
kaid_973779632261082086251712,0
kaid_976467363748666034040412,0
kaid_984938455734752695471603,0
kaid_974870485847947186032148,0
kaid_984582985463708170233495,0
kaid_980748039841657326902339,1
kaid_974025289801269071862068,0
kaid_976691974890659400233561,0
kaid_978484505147939769919906,0
kaid_980845974591799421215810,0
kaid_975922205780205399888227,0
kaid_984459074569053507649976,0
kaid_979912170346426753189819,0
kaid_985851706166480124607182,0
kaid_974724740456841220256165,0
kaid_982648545709564315276392,0
kaid_978806457110149759332459,0
kaid_986563121577357408753037,0
kaid_987670813350105111667564,1
kaid_257959574150905482935989,0
kaid_254376115550175396707914,0
kaid_261076739828078222673627,0
kaid_256771189022710937905794,0
kaid_259450068110870811293143,0
kaid_257465707824407676691413,0
kaid_25431934798401512705983,0
kaid_253694577741534320775609,0
kaid_259646714678011131557883,0
kaid_254040141802425545472882,0
kaid_260583355285255776647356,0
kaid_259221795456891286614768,0
kaid_253393835297019285318232,0
kaid_160347750281281926718963,0
kaid_155012831224717034032869,0
kaid_149891263724132629852269,0
kaid_162530664614126990939419,0
kaid_164232828382075924631577,0
kaid_156777413042818186297996,0
kaid_158121740894059878141166,1
kaid_151450834842421111127114,0
kaid_155470137417439391533692,0
kaid_150356864702350704664318,0
kaid_163024071367347249457731,0
kaid_151981399045974162239816,0
kaid_149169059186059580570077,0
kaid_152233711992208994765335,0
kaid_148385606125496243296558,0
kaid_156735136234348576224848,0
kaid_617317548213359211667665,0
kaid_617040937418709665441063,0
kaid_618581279364542681801384,0
kaid_627315046718273829454677,0
kaid_625538262978279862780940,0
kaid_622974227808868641640130,0
kaid_625677797752173899092001,0
kaid_624452584728496923504198,0
kaid_628365226139939958173720,0
kaid_620798209399408229146509,0
kaid_620516440766980907507694,0
kaid_628524723721791098648322,0
kaid_62734561238154255337866,0
kaid_61833106822956730398507,0
kaid_621731249315673623194249,0
kaid_621909352849985546368408,1
kaid_623552302153516680000399,1
kaid_616376524178683285777127,0
kaid_216030253615596038859189,0
kaid_212584338771435393802371,1
kaid_215551194364169273384331,0
kaid_217229991339662164364541,0
kaid_223698123442096471447766,0
kaid_212624147442853606390172,1
kaid_217557101149966796188278,1
kaid_215446313720131228564870,0
kaid_213982723364397920670419,0
kaid_215184810482277826837421,0
kaid_21762113122940724204886,0
kaid_222617442097529491293411,0
kaid_212662449914187881359268,0
kaid_212382067053537733340225,0
kaid_216056838526828164802717,0
kaid_214330902369169815330508,0
kaid_453643361162931261516467,0
kaid_445971908752516698741089,0
kaid_45925068269693592658037,0
kaid_457436916270184523913982,0
kaid_453558871922851854958190,0
kaid_459914566494655311479751,0
kaid_448595004710940739872041,0
kaid_448544670371215309199135,0
kaid_451759611587125175925700,0
kaid_45678370899590090823010,0
kaid_455445764552473531260199,0
kaid_445328071946631051989516,0
kaid_459587202136847148329651,0
kaid_456552177165572765384149,0
kaid_447014879369867611300030,0
kaid_460414427789647777440075,0
kaid_450286244804201368617257,0
kaid_446191069683834204435325,1
kaid_54755398456633004966370,0
kaid_554955186618554041715907,0
kaid_557841538902532072626616,0
kaid_550192965802839186809182,0
kaid_559943308975288152523288,0
kaid_557986056479892444770993,0
kaid_549706984245476081582312,0
kaid_547579008660691187259099,0
kaid_552885039930944417427982,0
kaid_552587831156291892515119,1
kaid_559861697417859528486380,1
kaid_554415805954364467603566,0
kaid_92877019074765353522390,0
kaid_925983552689392347859917,0
kaid_931724942916862886519526,0
kaid_925074064985323436012054,0
kaid_924486007252488912979348,0
kaid_933065781627540565939116,0
kaid_926793540917938287455055,0
kaid_921697293408174156819478,0
kaid_928807796069766809955088,0
kaid_922607528140345769329145,0
kaid_925104581290832227130027,0
kaid_92258679825437956364308,0
kaid_929063372945898891179647,0
kaid_928007328339450009256840,0
kaid_933016395819314617986450,0
kaid_67754320599306934009264,0
kaid_675476358485583237432890,0
kaid_671612675220520526123663,0
kaid_68420341187876975101319,0
kaid_678388468427168399837742,0
kaid_677656665871871326119678,1
kaid_678081240933933338241773,0
kaid_675378079162534940109278,0
kaid_682567285203461901399867,0
kaid_680377514188685265913921,0
kaid_676563786298184880837854,1
kaid_679635546754808030871068,0
kaid_674856496875705507460955,0
kaid_671174799239112051238167,0
kaid_682059143463323363719261,1
kaid_378597205671366049087680,0
kaid_37220893267515995007491,0
kaid_374223674071708058973829,0
kaid_369962375635159012783017,0
kaid_372947538280971848548471,0
kaid_371967671469957121799641,0
kaid_376988346041892735824934,0
kaid_372596442227271136202574,0
kaid_372380309696431797998073,0
kaid_376791112431215439476243,0
kaid_371519390298834532947808,0
kaid_370576511264634132821806,0
kaid_373789796790928595264286,0
kaid_367672183834788286740266,0
kaid_372164085805919809889107,0
kaid_374681266037701703324325,0
kaid_373576104162866185049957,0
kaid_435472088221142286552939,0
kaid_435804989079811159345132,0
kaid_445010179842300977442730,0
kaid_44007474766396622555650,0
kaid_441663108232738912467998,0
kaid_442498475854782842249060,0
kaid_440381861145325747950676,0
kaid_432156385356910796641502,0
kaid_440697199722054486570556,0
kaid_437734998504281970554072,0
kaid_440755380419878793909025,0
kaid_444072800994765010401424,0
kaid_334213538298243915957919,0
kaid_33912473210922121547987,0
kaid_338430501436503589063673,1
kaid_329778585110496237750105,0
kaid_327012110160093980489211,0
kaid_33707313505838086353466,0
kaid_328582063932621416353697,0
kaid_326017974198603543023566,0
kaid_333550286421122254420585,0
kaid_334137154569949995323116,0
kaid_33343079544179686714448,0
kaid_326682314472928281140441,0
kaid_341318052029321969573388,0
kaid_341336107627637089090987,0
kaid_338288001077542079579711,0
kaid_337397212488229525336029,1
kaid_329282691458141795239417,0
kaid_332061199283771312637124,0
kaid_340953243715034937659062,0
kaid_334484269520212770685906,0
kaid_330298938815142278597210,0
kaid_745373727025072635030695,0
kaid_754803405880490302988213,0
kaid_749811831194815831167081,1
kaid_751007219643701670084691,0
kaid_754522217446535804737784,0
kaid_744570912722733893748887,0
kaid_756086810705683107526224,0
kaid_748385659811509377565022,0
kaid_74741571649957419334469,0
kaid_754363097677360428654077,0
kaid_75294628262425107498403,0
kaid_185712019851028405259300,0
kaid_188962039182198281558641,0
kaid_195209098606472101585408,0
kaid_184319291234081924835543,0
kaid_188427078306552818879695,0
kaid_192780703904957800385046,0
kaid_183100288606310710533618,0
kaid_188406507966513334864666,0
kaid_186478578139560665921739,0
kaid_189421222343177365488252,1
kaid_185807319836159807063129,0
kaid_188558843905932589315260,0
kaid_188860962233771721364864,0
kaid_192661913241706199660825,0
kaid_192631349228616424397247,0
kaid_184134171704959200309553,0
kaid_194544061135359269302878,0
kaid_19375734550383430456427,0
kaid_189185061362085399133680,0
kaid_183386567272158705763571,0
kaid_275175632990748675062624,0
kaid_27854688728192999753123,0
kaid_276334320644989626719161,1
kaid_272313500326473592111279,0
kaid_271404892143862299074744,0
kaid_282180513531743917085239,0
kaid_280129855615589509972811,0
kaid_282525271756658640016711,1
kaid_272936197052183688323095,0
kaid_273448420602878539712598,0
kaid_268335895655478883540499,0
kaid_279935017319139140716723,0
kaid_274239094081323597324262,0
kaid_270463869951990613404704,0
kaid_280743442001748381787829,0
kaid_27488979146720648591961,0
kaid_713692050205287422313488,0
kaid_721148167381129431943943,0
kaid_726333180317089903026542,0
kaid_717830230926781486617049,1
kaid_724735285802996749520277,0
kaid_714248812656246882440936,1
kaid_721427723224944330093409,0
kaid_719671933960794164186968,0
kaid_716348758183227689450243,0
kaid_71328244201199268698352,0
kaid_713541387576891741874315,0
kaid_723762706969595034278137,0
kaid_724740061393898964118448,0
kaid_718542076830330217483608,0
kaid_722434807155176948867624,0
kaid_948493703266963873884248,0
kaid_956107190796945413588161,0
kaid_958641925676670117346632,0
kaid_952435253237250138989269,0
kaid_954908976035260393922225,0
kaid_95971855157611373644549,0
kaid_949113173416900442370138,0
kaid_954859970400992988054549,1
kaid_954478791846006795336310,0
kaid_955496069611875341959288,0
kaid_948323976467138767159648,0
kaid_948825240093620107606277,1
kaid_959539355497218545615123,0
kaid_946176154381567639571434,0
kaid_95725526256770974746415,0
kaid_420308968361217608227688,0
kaid_417166513668476236752484,0
kaid_430863785536100314088257,0
kaid_421568578057744803999486,0
kaid_418793854888979242494609,0
kaid_426835963909161549860082,0
kaid_518260403193699183585357,0
kaid_510778782578610039779741,0
kaid_516492672999357882324108,1
kaid_510295563883842316921341,1
kaid_517086756858919894237856,1
kaid_518903087133648941879009,0
kaid_515855888326886862467681,0
kaid_509902008523694961192064,0
kaid_516875771975353808996047,0
kaid_519964319821941293837455,1
kaid_514857186062513434018035,0
kaid_507447390970332519201964,0
kaid_51886413697852187626,0
kaid_511190868100924045021361,0
kaid_284937457215176393162854,0
kaid_293410167284070574053583,0
kaid_285471448237890128655481,0
kaid_296064048047558130436134,0
kaid_288908189477630095194947,1
kaid_289482565412858465963116,0
kaid_292958073925609318113928,0
kaid_286404034424502519732217,0
kaid_28834204686484176796185,0
kaid_297038809865548604067382,0
kaid_295108048424031453620773,0
kaid_293257863176165487494066,0
kaid_290026163811158434961955,0
kaid_284608429948068405224969,0
kaid_287572293113705451019893,0
kaid_709358819698729348254809,0
kaid_704811827743397385721448,0
kaid_704975779707779485168156,0
kaid_708393460616482411462583,0
kaid_701697953159074111410031,0
kaid_698284311870971162442448,0
kaid_709279363869903078586237,0
kaid_701181408812734337906473,0
kaid_711452084970986386271987,0
kaid_70170605459507933034572,0
kaid_702125905923342264346830,0
kaid_706455386195506497248715,0
kaid_712361085728695797662231,0
kaid_704900187876859449772433,0
kaid_875419371593816589978330,0
kaid_873870762539102901655076,1
kaid_873590813211500530561785,0
kaid_87080601429974208270700,1
kaid_866879799060802622363136,0
kaid_867262119646830253423633,0
kaid_866322326941452361985350,0
kaid_872663116980996698184882,0
kaid_866863537170308893436784,0
kaid_201879814305634710640393,1
kaid_207832061786319897716476,0
kaid_197112940831917336234815,0
kaid_197170267489896437707776,1
kaid_204757611238278360519273,0
kaid_203444195792445694636354,0
kaid_202693374659261283591710,0
kaid_198340831283243277749056,0
kaid_196528428026690071916552,0
kaid_200642223202233153117155,0
kaid_207482273376504905846057,0
kaid_207552669750153892794658,0
kaid_202393504338727422782072,0
kaid_202150720249148416692547,0
kaid_491464770652471106102248,0
kaid_484859056772039253519536,0
kaid_480928726085938618128256,0
kaid_48914352718508933922717,0
kaid_492605066209487587200996,0
kaid_485173742609946291467489,0
kaid_483460945546728931722369,0
kaid_492193969597710470752934,0
kaid_479533443611052886574595,0
kaid_490185842666130537470226,0
kaid_484632318536081863465232,0
kaid_487587866581972064598486,0
kaid_488799596077597217547838,0
kaid_480152591017394768076074,0
kaid_488153754551828058074124,0
kaid_49029415300475028974338,0
kaid_488238940332260499440849,0
kaid_489626836048251846780549,0
kaid_482693514457555107687047,0
kaid_914815500985534173380395,0
kaid_910111812384556728592087,0
kaid_909832149589839850825133,0
kaid_91791342009538888517428,0
kaid_910737611843201287037606,0
kaid_914967858808050984604538,0
kaid_915749625850887797264827,0
kaid_905888749947439541882461,0
kaid_912348734137685656766420,0
kaid_91771011043439259926861,0
kaid_908433535335686205754099,0
kaid_906373974256698285884527,0
kaid_90698449526622656199388,0
kaid_907996339346644477251188,0
kaid_1185851868667034610146643,0
kaid_1182376397958242620680255,0
kaid_1189378720842975166597964,0
kaid_1191282035279328079507276,0
kaid_1182070887758217914079045,0
kaid_1190771142949263851873241,0
kaid_1191900292546383555718599,0
kaid_118424696707079945742616,0
kaid_1190986429218157888709664,1
kaid_1182349224214449093376390,0
kaid_1184949251914778287240696,0
kaid_1182033217906961428140759,1
kaid_1180086253182096646914933,0
kaid_1186393477037363096273401,1
kaid_760920008116395405412929,0
kaid_764644895169092235667023,0
kaid_759872796106642905652447,0
kaid_758819023877226298910786,1
kaid_767748904862756602826032,0
kaid_765920193501108485923229,0
kaid_765338120029758145977557,0
kaid_759790805733043272139269,0
kaid_762757566107169561625207,0
kaid_304218339471752203936163,0
kaid_303442818678787115190016,0
kaid_301639434004113620744133,0
kaid_301693958547792902460552,0
kaid_30868906724017034441633,0
kaid_30890952808637505304736,0
kaid_309065807428926952197465,0
kaid_297907827040817271806311,0
kaid_30128005980344791078492,0
kaid_306279432794893257704477,0
kaid_307903425126758658740753,1
kaid_300727860027995892053526,0
kaid_224558268749453103391508,0
kaid_231556887877044180262999,0
kaid_225097236552014287907788,0
kaid_234272268530507108617015,0
kaid_224352927451077882521491,0
kaid_23449932214425541007274,0
kaid_22968524834860704819171,1
kaid_23113137297914943774261,0
kaid_234006296106615250252785,0
kaid_239507381226380860237327,0
kaid_224553779294082338799769,0
kaid_231324589694316348159278,0
kaid_235814574219555545236636,0
kaid_224449818998901637468098,0
kaid_232415730539222790989301,0
kaid_226070211473301321226852,0
kaid_234079403875435626540477,1
kaid_609218472010233804788688,0
kaid_611388076867784401222155,0
kaid_606900357468954699292900,0
kaid_616041812886822632575972,0
kaid_613180851000741908724080,0
kaid_609846161484874303593643,0
kaid_602641594608851484646811,0
kaid_609495466027515909972155,0
kaid_607147439704655025483746,1
kaid_608797426561177948126194,0
kaid_611021162176821571425894,0
kaid_610504402357113051830717,0
kaid_602544746969385477836819,0
kaid_610738196049328861319108,0
kaid_609069848655203951224109,0
kaid_607427292272808010610818,0
kaid_603813298165639345406120,0
kaid_527106060081826830474573,0
kaid_534930346291983416591438,0
kaid_520924493510706949018257,0
kaid_533680664699301929459770,0
kaid_535066666574976960253580,0
kaid_523125462186065593882563,0
kaid_529862413811679190246471,0
kaid_529366367534024753325414,1
kaid_533108960853196169727930,0
kaid_527332170431906310508199,0
kaid_52336701074578951137216,0
kaid_53344930389361502239856,0
kaid_527225060751878472495134,0
kaid_813887957489352353715965,0
kaid_823802570309928719820806,0
kaid_817612676205848372958434,0
kaid_822206179519189965981155,0
kaid_816890305072481425245294,0
kaid_822014649484197461026933,0
kaid_823381684951723525268432,0
kaid_824593029871942919268515,0
kaid_823338919940850065632455,0
kaid_815716694002830973416394,0
kaid_822168666292199622127359,1
kaid_815068989568396923075979,0
kaid_824767852663241004518673,0
kaid_817812449342375400748237,0
kaid_821383951657106457701522,1
kaid_405351634002375343196104,0
kaid_409629017182846315194150,0
kaid_406887246813261601130466,0
kaid_406753349884659501356565,0
kaid_40619003524980137745361,0
kaid_405551379356810903989603,0
kaid_40976695115529603573377,0
kaid_412361641939793612978903,0
kaid_77378428198006020664817,0
kaid_77358536055590921055221,0
kaid_777769811396786726725394,0
kaid_772968130173878717739331,0
kaid_772357042415376558535221,0
kaid_773471975336987049388620,0
kaid_781585698265481111387736,0
kaid_77380352079894412957575,0
kaid_77389462565474537834406,0
kaid_780760044390311148896913,0
kaid_772434194013803444369840,0
kaid_770837078299616427436294,0
kaid_781175277620121961667702,0
kaid_778841445726850306189075,1
kaid_1067248577930249845497433,0
kaid_1066083835191667184053670,1
kaid_106214201019793677865207,0
kaid_1057945972783516763356709,0
kaid_1064367174733771702002178,0
kaid_1056411693053016579405532,0
kaid_1062562191109748054936289,0
kaid_1060583426659844266479292,0
kaid_1056243489208982536176283,0
kaid_1056585015183342847342718,0
kaid_1058149056689861607548436,0
kaid_1042893741121760013856398,0
kaid_1045265687496580365801526,0
kaid_1043600985219675951115854,0
kaid_1043169681992324990352711,0
kaid_1050780715350570548841530,0
kaid_1054345937080959409194193,0
kaid_1051153849682509613335959,0
kaid_1042115320568375332327855,0
kaid_105417144789935279899822,0
kaid_1050395013583099106905436,0
kaid_1048222040424128976843910,0
kaid_10437917341050723852623,0
kaid_1052295356138646971233596,0
kaid_1046126175178176336681375,0
kaid_1044833127495160174763236,0
kaid_1042542814538691957223618,0
kaid_1042565704854311527382532,0
kaid_1043383620626694593636673,1
kaid_1054825484044951813445963,0
kaid_1005339311367746035906552,0
kaid_1010343919428008777132230,0
kaid_1000728423184594369509714,1
kaid_1009942488084409624565893,0
kaid_1010257960310368126215978,0
kaid_100912582792364780836189,0
kaid_10059481803718459217472,0
kaid_1008372067193967690138235,0
kaid_1005207390570186062903905,0
kaid_1006970535899670425102668,0
kaid_1002600886106213939184470,1
kaid_1008314936881549945193248,0
kaid_1001559941334853010522820,0
kaid_1165960222367768053784985,0
kaid_116979574868551496632158,1
kaid_1166620448181188508642153,0
kaid_1178029857920032210386379,0
kaid_1169178603762322608123453,1
kaid_1177592438961230999696119,0
kaid_1171616328420245579276268,0
kaid_1174428750035134937170152,0
kaid_116565882183630434078264,0
kaid_117894266043865877949575,0
kaid_1172249468743233629549123,0
kaid_1171907740337967569648514,0
kaid_1174163105831804531677177,0
kaid_1167635551596483297755625,0
kaid_1168600120231529522248277,0
